com.samsung.health.exercise
time_offset,max_rpm,live_data,mean_rpm,distance,max_caloricburn_rate,additional,altitude_gain,deviceuuid,duration,update_time,datauuid,location_data,decline_distance,altitude_loss,mean_caloricburn_rate,incline_distance,max_altitude,max_cadence,create_time,mean_speed,mean_heart_rate,count_type,custom,end_time,count,min_altitude,max_speed,exercise_type,pkg_name,start_time,max_power,mean_power,min_heart_rate,calorie,comment,max_heart_rate,exercise_custom_type,mean_cadence
-18000000,,live_data.238.blob,,1009.83,,,,dOU0jyvERH,966853,2018-01-16 09:56:02.100,6a18bf62-9599-26db-6de3-d35c89c2b489,location_data.239.blob,,,,,,0.0,2018-01-16 09:56:02.100,1.066955,0.0,,,2018-01-16 09:55:01.304,,,1.1545023,1001,com.sec.android.app.shealth,2018-01-16 09:38:54.451,,,0.0,78.67,,0.0,,0.0
-18000000,,live_data.240.blob,,948.5,,,,dOU0jyvERH,863217,2018-01-16 10:12:45.132,803ec20f-e976-80d9-6c75-edf8a5346717,location_data.241.blob,,,,,,0.0,2018-01-16 10:12:45.132,1.2054263,0.0,,,2018-01-16 10:11:43.947,,,1.4377358,1001,com.sec.android.app.shealth,2018-01-16 09:57:20.730,,,0.0,74.3,,0.0,,0.0
-18000000,,live_data.242.blob,,,,,,dOU0jyvERH,1144970,2018-01-17 10:21:42.186,d0f10c2f-7f2f-77af-d73f-7f86e8a272c4,location_data.243.blob,,,,,,0.0,2018-01-17 10:21:42.186,,0.0,,,2018-01-17 10:20:00.152,,,,15006,com.sec.android.app.shealth,2018-01-17 10:00:55.182,,,0.0,159.278,,0.0,,0.0
-18000000,,live_data.244.blob,,,,,,dOU0jyvERH,1209151,2018-01-24 10:19:23.218,09708aab-b742-91cc-f175-aa0e712c16e1,location_data.245.blob,,,,,,0.0,2018-01-24 10:19:23.218,,0.0,,,2018-01-24 10:17:41.635,,,,15006,com.sec.android.app.shealth,2018-01-24 09:57:32.484,,,0.0,168.206,,0.0,,0.0
-18000000,,live_data.246.blob,,1714.622,,,,dOU0jyvERH,1768662,2018-01-30 10:23:19.649,d5ff2752-d549-2590-f84b-259a445a5300,location_data.247.blob,,,,,,0.0,2018-01-30 10:23:19.649,1.0608052,0.0,,,2018-01-30 10:22:19.401,,,1.5277778,1001,com.sec.android.app.shealth,2018-01-30 09:52:50.739,,,0.0,150.63,,0.0,,0.0
-18000000,,live_data.248.blob,,,,,,dOU0jyvERH,1207831,2018-01-31 10:22:15.923,39ea7e47-ada4-c7de-ebde-bad1d7eaad45,location_data.249.blob,,,,,,0.0,2018-01-31 10:22:15.923,,0.0,,,2018-01-31 10:20:36.161,,,,15006,com.sec.android.app.shealth,2018-01-31 10:00:28.330,,,0.0,168.022,,0.0,,0.0
-18000000,,live_data.250.blob,,887.19,,,,dOU0jyvERH,772072,2018-01-31 17:37:21.603,8c818711-64b5-452e-4327-48fd113b687c,location_data.251.blob,,,,,,0.0,2018-01-31 17:37:21.603,1.1920363,0.0,,,2018-01-31 17:36:21.020,,,1.4444444,1001,com.sec.android.app.shealth,2018-01-31 17:23:28.948,,,0.0,73.59,,0.0,,0.0
-18000000,,live_data.252.blob,,1914.437,,,,dOU0jyvERH,886290,2018-02-02 16:28:18.289,307dd1bc-8bab-d3e3-4723-b9772ec4c02d,location_data.253.blob,0.0,,,0.0,,158.364,2018-02-02 16:24:23.140,2.238348,174.0,,,2018-02-02 14:34:27.341,,,2.319,1002,com.sec.android.app.shealth,2018-02-02 14:19:39.860,,,92.0,206.141,,210.0,,156.99937
-18000000,,live_data.254.blob,,1884.317,,,,dOU0jyvERH,1433739,2018-02-03 13:05:43.716,a297300b-a4f6-bc51-9435-d37e3bd821b5,location_data.255.blob,714.475,,,707.951,-120.513,0.0,2018-02-03 13:05:26.865,1.3172067,151.0,,,2018-02-03 13:05:26.551,,-148.661,2.655,1001,com.sec.android.app.shealth,2018-02-03 12:40:37.861,,,100.0,304.545,,174.0,,0.0
-18000000,,live_data.256.blob,,0.0,,,,dOU0jyvERH,1593679,2018-02-03 18:07:47.296,c4170da7-84dc-3dd4-963f-460865c6c422,location_data.257.blob,0.0,,,0.0,,0.0,2018-02-03 14:55:22.649,0.0,102.0,,,2018-02-03 14:55:22.423,,,,9001,com.sec.android.app.shealth,2018-02-03 14:28:47.085,,,76.0,133.004,,140.0,,0.0
-18000000,,live_data.258.blob,,3787.892,,,,dOU0jyvERH,1393639,2018-02-04 10:55:27.181,7e27fba7-c327-a028-f541-4df4e86c2b74,location_data.259.blob,1073.115,,,1423.933,2.329,161.027,2018-02-04 10:48:30.108,2.7749312,133.0,,,2018-02-04 10:48:29.780,,-25.203,3.745,1002,com.sec.android.app.shealth,2018-02-04 10:25:13.036,,,57.0,384.787,,149.0,,154.54492
-18000000,,live_data.260.blob,,4702.208,,,,dOU0jyvERH,1728259,2018-02-05 12:52:43.479,5d221690-2a8f-68f6-25a2-a37b455b2112,location_data.261.blob,1446.326,,,1711.84,28.992834,157.612,2018-02-05 12:47:21.695,2.7618132,171.0,,,2018-02-05 12:47:21.365,,-9.071165,3.526,1002,com.sec.android.app.shealth,2018-02-05 12:18:30.624,,,91.0,494.486,,204.0,,154.4597
-18000000,,live_data.262.blob,,0.0,,,,dOU0jyvERH,1675279,2018-02-06 08:56:43.925,f1df41e0-43a4-1ff0-0f9d-ea6a160b5d0b,location_data.263.blob,0.0,,,0.0,,0.0,2018-02-06 08:56:42.353,0.0,103.0,,,2018-02-06 08:56:42.076,,,,9001,com.sec.android.app.shealth,2018-02-06 08:28:46.206,,,77.0,139.804,,138.0,,0.0
-18000000,,live_data.264.blob,,0.0,,,,dOU0jyvERH,1081280,2018-02-07 10:12:30.489,9f4a06b6-4423-dedd-ce3f-4b7db4d1085c,location_data.265.blob,0.0,,,0.0,,0.0,2018-02-07 10:12:27.000,0.0,122.0,,,2018-02-07 10:12:26.787,,,,15006,com.sec.android.app.shealth,2018-02-07 09:54:23.707,,,77.0,148.11,,148.0,,0.0
-18000000,,live_data.266.blob,,0.0,,,,dOU0jyvERH,1632519,2018-02-08 08:57:09.480,8d367f99-1fbe-1739-14f9-c6ead2fda8b5,location_data.267.blob,0.0,,,0.0,,0.0,2018-02-08 08:57:07.918,0.0,104.0,,,2018-02-08 08:57:07.653,,,,9001,com.sec.android.app.shealth,2018-02-08 08:29:52.943,,,74.0,136.243,,157.0,,0.0
-18000000,,live_data.268.blob,,1831.408,,,,dOU0jyvERH,1542548,2018-02-09 10:12:45.897,85915f09-821e-b3b7-568d-44d20e8d4552,location_data.269.blob,,,,,,0.0,2018-02-09 10:12:45.897,1.2522806,0.0,,,2018-02-09 10:11:44.716,,,1.5555556,1001,com.sec.android.app.shealth,2018-02-09 09:46:02.168,,,0.0,145.0,,0.0,,0.0
-18000000,,live_data.270.blob,,5554.093,,,,dOU0jyvERH,1880000,2018-02-09 15:12:32.930,cf19c8a2-c149-345d-e296-0704020fd19f,location_data.271.blob,1324.625,,,2175.311,-95.803,159.435,2018-02-09 15:07:39.116,2.9947982,159.0,,,2018-02-09 15:07:38.723,,-131.119,5.723,1002,com.sec.android.app.shealth,2018-02-09 14:36:17.705,,,79.0,519.261,,199.0,,153.80302
-18000000,,live_data.272.blob,,0.0,,,,dOU0jyvERH,1574380,2018-02-10 17:35:50.494,cb606432-7c85-d2b8-26ea-26cef7cbccb4,location_data.273.blob,0.0,,,0.0,,0.0,2018-02-10 17:35:49.029,0.0,112.0,,,2018-02-10 17:35:48.754,,,,9001,com.sec.android.app.shealth,2018-02-10 17:09:34.541,,,79.0,131.397,,166.0,,0.0
-18000000,,live_data.274.blob,,2350.167,,,,dOU0jyvERH,842960,2018-02-11 18:15:56.897,6e78b5d0-846f-3930-8d2a-ee1b0a9e04d2,location_data.275.blob,755.706,,,927.408,-27.597,356.681,2018-02-11 18:13:02.772,2.8473759,154.0,,,2018-02-11 18:13:02.503,,-51.123,7.602,1002,com.sec.android.app.shealth,2018-02-11 17:58:37.589,,,92.0,242.912,,185.0,,144.51526
-18000000,,live_data.276.blob,,908.011,,,,dOU0jyvERH,672463,2018-02-12 08:42:51.998,0ed1757a-a82f-cda2-e979-c1939bd0ec03,location_data.277.blob,,,,,,0.0,2018-02-12 08:42:51.998,1.4143527,0.0,,,2018-02-12 08:41:50.603,,,1.5285201,1001,com.sec.android.app.shealth,2018-02-12 08:30:38.140,,,0.0,59.9,,0.0,,0.0
-18000000,,live_data.278.blob,,1886.851,,,,dOU0jyvERH,1770655,2018-02-13 10:09:38.922,a0c72c06-139f-3018-df07-7157b970ba7c,location_data.279.blob,,,,,,0.0,2018-02-13 10:09:38.922,1.160702,0.0,,,2018-02-13 10:08:36.893,,,1.6666666,1001,com.sec.android.app.shealth,2018-02-13 09:39:06.238,,,0.0,158.56,,0.0,,0.0
-18000000,,live_data.280.blob,,,,,,dOU0jyvERH,1199122,2018-02-14 10:12:22.023,6318bd38-e0c7-3e90-974a-f73ff5b806c3,location_data.281.blob,,,,,,0.0,2018-02-14 10:12:22.023,,0.0,,,2018-02-14 10:10:41.817,,,,15006,com.sec.android.app.shealth,2018-02-14 09:50:42.695,,,0.0,166.811,,0.0,,0.0
-18000000,,live_data.282.blob,,751.38,,,,dOU0jyvERH,671347,2018-02-15 13:03:42.965,e47778b6-41a8-b786-f06c-eaf2de5f204b,location_data.283.blob,,,,,,0.0,2018-02-15 13:03:42.965,1.5182036,0.0,,,2018-02-15 13:02:42.048,,,1.8611112,1001,com.sec.android.app.shealth,2018-02-15 12:51:30.701,,,0.0,59.11,,0.0,,0.0
-18000000,,live_data.284.blob,,4255.929,,,,dOU0jyvERH,1793060,2018-02-18 19:31:29.749,50153ddc-d567-383b-0732-f65ad7509692,location_data.285.blob,1191.764,,,1439.527,-103.403,160.845,2018-02-18 19:25:01.313,2.395763,179.0,,,2018-02-18 19:25:00.748,,-129.437,4.241,1002,com.sec.android.app.shealth,2018-02-18 18:55:02.286,,,148.0,436.297,,217.0,,135.8785
-18000000,,live_data.286.blob,,0.0,,,,dOU0jyvERH,1577709,2018-02-20 10:08:20.232,dbb56f1d-4eb2-da3b-5876-5e128e6359a0,location_data.287.blob,0.0,,,0.0,,0.0,2018-02-20 10:08:16.346,0.0,105.0,,,2018-02-20 10:08:16.095,,,,9001,com.sec.android.app.shealth,2018-02-20 09:41:56.555,,,81.0,131.676,,152.0,,0.0
-18000000,,live_data.288.blob,,4850.279,,,,dOU0jyvERH,1657629,2018-02-21 11:57:09.631,58272f87-a9b9-17c4-9efb-e14267957b1e,location_data.289.blob,1112.265,,,1352.02,16.662107,202.528,2018-02-21 11:54:42.280,2.9586418,161.0,,,2018-02-21 11:54:41.870,,-17.378893,4.056,1002,com.sec.android.app.shealth,2018-02-21 11:27:02.152,,,73.0,453.303,,200.0,,154.74332
-18000000,,live_data.290.blob,,1455.602,,,,dOU0jyvERH,1291367,2018-02-23 10:14:09.849,775d663d-45cb-5a74-66c7-ef8d759ac357,location_data.291.blob,,,,,,0.0,2018-02-23 10:14:09.849,1.2427412,0.0,,,2018-02-23 10:12:30.157,,,1.75,1001,com.sec.android.app.shealth,2018-02-23 09:50:58.790,,,0.0,99.39,,0.0,,0.0
-18000000,,live_data.292.blob,,,,,,dOU0jyvERH,1208403,2018-02-23 12:53:38.161,00bfdbeb-7872-0071-2bdd-52b127b513c6,location_data.293.blob,,,,,,0.0,2018-02-23 12:53:38.161,,0.0,,,2018-02-23 12:51:40.506,,,,15006,com.sec.android.app.shealth,2018-02-23 12:31:32.103,,,0.0,168.102,,0.0,,0.0
-18000000,,live_data.294.blob,,,,,,dOU0jyvERH,1825448,2018-02-24 18:13:09.617,a47e7378-26a9-fcf0-4597-ad959cf6ee86,location_data.295.blob,,,,,,0.0,2018-02-24 18:13:09.617,,0.0,,,2018-02-24 18:10:57.706,,,,0,com.sec.android.app.shealth,2018-02-24 17:40:32.258,,,0.0,157.97,,0.0,,0.0
-18000000,,live_data.296.blob,,1825.73,,,,dOU0jyvERH,1384369,2018-02-27 10:05:48.579,46dfa177-0b7d-48ed-4a1a-bf746587cbd7,location_data.297.blob,,,,,,0.0,2018-02-27 10:05:48.579,1.3613124,0.0,,,2018-02-27 10:04:47.673,,,1.4722222,1001,com.sec.android.app.shealth,2018-02-27 09:41:43.304,,,0.0,134.83,,0.0,,0.0
-18000000,,live_data.298.blob,,,,,,dOU0jyvERH,1206469,2018-02-28 10:17:16.290,bada31cd-b86f-51e1-4a85-da4d57533cf0,location_data.299.blob,,,,,,0.0,2018-02-28 10:17:16.290,,0.0,,,2018-02-28 10:15:26.733,,,,15006,com.sec.android.app.shealth,2018-02-28 09:55:20.264,,,0.0,167.833,,0.0,,0.0
-18000000,,live_data.300.blob,,0.0,,,,dOU0jyvERH,1171859,2018-03-07 10:50:53.596,0ad92a62-cc88-dba1-f7ef-6fa9592cce1b,location_data.301.blob,0.0,,,0.0,,0.0,2018-03-07 10:29:58.864,0.0,148.0,,,2018-03-07 10:29:58.637,,,,15006,com.sec.android.app.shealth,2018-03-07 10:10:24.248,,,79.0,160.61,,175.0,,0.0
-18000000,,live_data.302.blob,,1879.329,,,,dOU0jyvERH,1553327,2018-03-09 10:20:01.706,15a9d05e-5832-d71e-26f1-5c47cbfee6ce,location_data.303.blob,,,,,,0.0,2018-03-09 10:20:01.706,1.2314409,0.0,,,2018-03-09 10:19:00.829,,,1.5833334,1001,com.sec.android.app.shealth,2018-03-09 09:53:07.502,,,0.0,136.21,,0.0,,0.0
-18000000,,live_data.304.blob,,,,,,dOU0jyvERH,1047242,2018-03-10 14:05:29.060,a8c7bf5d-80d0-d53b-ac94-ec02e0a1c105,location_data.305.blob,,,,,,0.0,2018-03-10 14:05:29.060,,0.0,,,2018-03-10 14:04:27.324,,,,0,com.sec.android.app.shealth,2018-03-10 13:47:00.082,,,0.0,82.09,,0.0,,0.0
-14400000,,live_data.306.blob,,,,,,dOU0jyvERH,1181605,2018-03-14 10:19:09.457,78132a78-85ff-cb31-e60c-6e053d7425a5,location_data.307.blob,,,,,,0.0,2018-03-14 10:19:09.457,,0.0,,,2018-03-14 10:17:29.485,,,,15006,com.sec.android.app.shealth,2018-03-14 09:57:47.880,,,0.0,164.374,,0.0,,0.0
-14400000,,live_data.308.blob,,,,,,dOU0jyvERH,1210934,2018-03-21 10:31:26.973,134c8e44-2e8c-cec1-ff83-785e5aa63cbc,location_data.309.blob,,,,,,0.0,2018-03-21 10:31:26.973,,0.0,,,2018-03-21 10:29:45.255,,,,15006,com.sec.android.app.shealth,2018-03-21 10:09:34.321,,,0.0,168.454,,0.0,,0.0
-14400000,,live_data.310.blob,,5037.981,,,,dOU0jyvERH,1782820,2018-03-25 19:12:20.326,cdb8ff0c-380e-e68d-9002-0c0f9913fc8c,location_data.311.blob,1259.932,,,1115.616,25.525082,160.6,2018-03-25 19:05:16.074,2.8629935,154.0,,,2018-03-25 19:05:15.713,,-40.86892,3.628,1002,com.sec.android.app.shealth,2018-03-25 18:35:30.833,,,75.0,484.965,,175.0,,153.57251
-14400000,,live_data.312.blob,,963.669,,,,dOU0jyvERH,673535,2018-03-27 10:52:38.408,6e8000bc-04b5-42bb-8e23-7b12d77a9a53,location_data.313.blob,,,,,,0.0,2018-03-27 10:52:38.408,1.4545078,0.0,,,2018-03-27 10:51:36.959,,,1.6111112,1001,com.sec.android.app.shealth,2018-03-27 10:40:23.424,,,0.0,64.11,,0.0,,0.0
-14400000,,live_data.314.blob,,,,,,dOU0jyvERH,1218421,2018-03-28 10:18:51.665,c7bd1ece-2aaa-5f2f-f052-b373afdc2da1,location_data.315.blob,,,,,,0.0,2018-03-28 10:18:51.665,,0.0,,,2018-03-28 10:17:10.907,,,,15006,com.sec.android.app.shealth,2018-03-28 09:56:52.486,,,0.0,169.495,,0.0,,0.0
-14400000,,live_data.316.blob,,1131.76,,,,ei56NcecqJ,886434,2018-03-30 09:43:27.471,34bd2620-d6d8-4fe8-9205-44e8894f77b7,,,,,,,,2018-03-30 09:43:27.471,1.2767562,,,,2018-03-30 09:30:06.000,,,1.75,1001,com.sec.android.app.shealth,2018-03-30 09:15:20.000,,,,72.75,,,,
-14400000,,live_data.317.blob,,1110.6,,,,dOU0jyvERH,732610,2018-03-30 09:27:45.552,6d1606e2-7a01-08bc-3137-1a01958d59ad,location_data.318.blob,,,,,,0.0,2018-03-30 09:27:45.552,1.5044289,0.0,,,2018-03-30 09:26:45.040,,,1.6944444,1001,com.sec.android.app.shealth,2018-03-30 09:14:32.430,,,0.0,69.91,,0.0,,0.0
-14400000,,live_data.319.blob,,1022.37,,,,ei56NcecqJ,706840,2018-04-04 15:00:39.200,d129185f-0b86-46e3-b685-2e5e884b56b6,,,,,,,,2018-04-04 15:00:39.200,1.4463952,,,,2018-04-04 14:57:06.000,,,1.8055556,1001,com.sec.android.app.shealth,2018-04-04 14:45:20.000,,,,63.41,,,,
-14400000,,live_data.320.blob,,,,,,dOU0jyvERH,1405882,2018-04-04 13:20:12.703,92c7a956-abfe-3409-b03c-d2cd057c7154,location_data.321.blob,,,,,,0.0,2018-04-04 13:20:12.703,,0.0,,,2018-04-04 13:19:11.030,,,,0,com.sec.android.app.shealth,2018-04-04 12:55:45.148,,,0.0,121.64,,0.0,,0.0
-14400000,,live_data.322.blob,,992.42,,,,dOU0jyvERH,747828,2018-04-04 14:57:54.764,f3496c14-e29a-d148-89c7-5aaf1f289b20,location_data.323.blob,,,,,,0.0,2018-04-04 14:57:54.764,1.4342287,0.0,,,2018-04-04 14:56:52.653,,,1.5833334,1001,com.sec.android.app.shealth,2018-04-04 14:44:24.825,,,0.0,65.38,,0.0,,0.0
-14400000,,live_data.324.blob,,2197.8801,,,,ei56NcecqJ,1687362,2018-04-06 10:38:30.410,1325f873-89dc-48d7-bd85-c8c8766d62f2,,,,,,,,2018-04-06 10:38:30.410,1.302554,,,,2018-04-06 10:15:08.000,,,1.5555556,1001,com.sec.android.app.shealth,2018-04-06 09:47:01.000,,,,141.81,,,,
-14400000,,live_data.325.blob,,5555.29,,,,dOU0jyvERH,1767741,2018-04-07 10:18:25.413,1efe50d5-d2ae-b0e9-889f-6df0cabac42d,location_data.326.blob,1278.719,,,1339.221,-48.609,170.275,2018-04-05 18:15:42.767,3.303297,158.0,,,2018-04-05 16:21:51.695,,-142.465,4.066,1002,com.sec.android.app.shealth,2018-04-05 15:52:23.483,,,89.0,420.117,,196.0,,149.88039
-14400000,,live_data.327.blob,,1876.45,,,,dOU0jyvERH,1697235,2018-04-06 10:16:14.447,74150422-76eb-3896-f5a3-5e9b90145769,location_data.328.blob,,,,,,0.0,2018-04-06 10:16:14.447,1.2458777,0.0,,,2018-04-06 10:15:13.286,,,1.6388888,1001,com.sec.android.app.shealth,2018-04-06 09:46:56.051,,,0.0,134.5,,0.0,,0.0
-14400000,,live_data.329.blob,,5759.636,,,,dOU0jyvERH,1721862,2018-04-07 18:42:42.401,c8fb8ef1-83e6-c158-2970-08bb2b601491,location_data.330.blob,1305.324,,,1096.118,32.227463,169.937,2018-04-07 16:48:22.798,3.348466,135.0,,,2018-04-07 16:48:22.473,,3.4814632,4.219,1002,com.sec.android.app.shealth,2018-04-07 16:19:38.516,,,80.0,407.729,,164.0,,141.44675
-14400000,,live_data.331.blob,,801.202,,,,dOU0jyvERH,715719,2018-04-07 17:01:29.541,6f5dcc29-c595-0172-d6a7-beacdfa772c4,location_data.332.blob,,,,,,0.0,2018-04-07 17:01:29.541,1.1378978,0.0,,,2018-04-07 17:00:28.924,,,1.3055556,1001,com.sec.android.app.shealth,2018-04-07 16:48:33.205,,,0.0,59.11,,0.0,,0.0
-14400000,,live_data.333.blob,,930.57,,,,dOU0jyvERH,692536,2018-04-08 14:08:29.198,349414df-3b8d-28e0-d867-720b8f0463f7,location_data.334.blob,,,,,,0.0,2018-04-08 14:08:29.198,1.4140658,0.0,,,2018-04-08 14:07:27.613,,,1.5917476,1001,com.sec.android.app.shealth,2018-04-08 13:55:55.077,,,0.0,62.43,,0.0,,0.0
-14400000,,live_data.335.blob,,1514.491,,,,dOU0jyvERH,1101294,2018-04-08 19:35:17.819,1de08f23-a2e1-5464-beed-bc82f2762a4e,location_data.336.blob,,,,,,0.0,2018-04-08 19:35:17.819,1.4238622,0.0,,,2018-04-08 19:34:16.365,,,1.5833334,1001,com.sec.android.app.shealth,2018-04-08 19:15:55.071,,,0.0,105.13,,0.0,,0.0
-14400000,,live_data.337.blob,,4380.164,,,,dOU0jyvERH,1273468,2018-04-11 08:53:58.896,bcb1cc4b-f824-bf6f-ca95-520c3dd25e49,location_data.338.blob,903.591,,,933.457,36.906,215.26,2018-04-11 08:50:03.091,3.469305,145.0,,,2018-04-11 08:50:02.774,,7.8449984,4.187,1002,com.sec.android.app.shealth,2018-04-11 08:28:47.737,,,69.0,343.982,,171.0,,156.1604
-14400000,,live_data.339.blob,,966.929,,,,dOU0jyvERH,908545,2018-04-11 17:17:38.509,e6ddd4aa-a86d-4ea9-adc5-459882771cfd,location_data.340.blob,,,,,,0.0,2018-04-11 17:17:38.509,1.2956793,0.0,,,2018-04-11 17:16:35.724,,,1.4722222,1001,com.sec.android.app.shealth,2018-04-11 17:01:27.179,,,0.0,68.7,,0.0,,0.0
-14400000,,live_data.341.blob,,1500.639,,,,dOU0jyvERH,1138049,2018-04-13 10:16:09.001,de5d11c0-6846-9f90-383a-595a08bab3d8,location_data.342.blob,,,,,,0.0,2018-04-13 10:16:09.001,1.5632889,0.0,,,2018-04-13 10:15:06.712,,,1.6494209,1001,com.sec.android.app.shealth,2018-04-13 09:56:08.663,,,0.0,97.93,,0.0,,0.0
-14400000,,live_data.343.blob,,,,,,dOU0jyvERH,1613553,2018-04-13 13:32:25.389,c1d9c15d-a2da-3669-66e7-d92f9a347cef,location_data.344.blob,,,,,,0.0,2018-04-13 13:32:25.389,,0.0,,,2018-04-13 13:31:23.937,,,,0,com.sec.android.app.shealth,2018-04-13 13:04:30.384,,,0.0,138.44,,0.0,,0.0
-14400000,,live_data.345.blob,,,,,,dOU0jyvERH,902059,2018-04-13 13:48:35.123,0da3b57b-ae44-2722-93e2-8b80a482145e,location_data.346.blob,,,,,,0.0,2018-04-13 13:48:35.123,,0.0,,,2018-04-13 13:47:33.523,,,,0,com.sec.android.app.shealth,2018-04-13 13:32:31.464,,,0.0,76.34,,0.0,,0.0
-14400000,,live_data.347.blob,,4853.725,,,,dOU0jyvERH,1426702,2018-04-16 14:12:02.444,2c3ec628-eea8-a3d1-fd6f-5ed40065d0cf,location_data.348.blob,1050.158,,,1244.961,29.450575,201.625,2018-04-16 14:05:35.205,3.4136064,204.0,,,2018-04-16 14:05:34.815,,-4.751425,3.623,1002,com.sec.android.app.shealth,2018-04-16 13:41:44.762,,,129.0,377.6,,226.0,,152.67154
-14400000,,live_data.349.blob,,,,,,dOU0jyvERH,1821182,2018-04-17 19:23:15.940,6f3738ef-dcc3-8329-4969-46ff84b4cc9e,location_data.350.blob,,,,,,0.0,2018-04-17 19:23:15.940,,0.0,,,2018-04-17 19:22:14.199,,,,0,com.sec.android.app.shealth,2018-04-17 18:51:53.017,,,0.0,164.84,,0.0,,0.0
-14400000,,live_data.351.blob,,,,,,dOU0jyvERH,1206469,2018-04-18 10:18:44.913,423921c1-5aef-cc17-523f-3b5d6d838755,location_data.352.blob,,,,,,0.0,2018-04-18 10:18:44.913,,0.0,,,2018-04-18 10:17:03.801,,,,15006,com.sec.android.app.shealth,2018-04-18 09:56:57.332,,,0.0,167.833,,0.0,,0.0
-14400000,,live_data.353.blob,,1188.82,,,,dOU0jyvERH,900297,2018-04-18 18:10:18.690,bd96e07f-2d07-40f6-3586-b86d92e361bb,location_data.354.blob,,,,,,0.0,2018-04-18 18:10:18.690,1.4065819,0.0,,,2018-04-18 18:09:17.322,,,1.6111112,1001,com.sec.android.app.shealth,2018-04-18 17:54:17.025,,,0.0,80.53,,0.0,,0.0
-14400000,,live_data.355.blob,,,,,,dOU0jyvERH,624383,2018-04-19 15:00:39.819,990a09b8-6e5e-bd7c-7e1f-91b85b3618b0,location_data.356.blob,,,,,,0.0,2018-04-19 15:00:39.819,,0.0,,,2018-04-19 14:59:38.243,,,,0,com.sec.android.app.shealth,2018-04-19 14:49:13.860,,,0.0,54.98,,0.0,,0.0
-14400000,,live_data.357.blob,,,,,,dOU0jyvERH,787787,2018-04-19 17:26:30.945,09ce4fcd-336d-a6d9-cf5e-38da75dda020,location_data.358.blob,,,,,,0.0,2018-04-19 17:26:30.945,,0.0,,,2018-04-19 17:25:30.696,,,,0,com.sec.android.app.shealth,2018-04-19 17:12:22.909,,,0.0,77.72,,0.0,,0.0
-14400000,,live_data.359.blob,,1040.359,,,,dOU0jyvERH,898856,2018-04-20 10:31:51.383,aa868d33-b653-2ebf-2984-276cd7e14e20,location_data.360.blob,,,,,,0.0,2018-04-20 10:31:51.383,1.2619461,0.0,,,2018-04-20 10:30:49.097,,,1.6388888,1001,com.sec.android.app.shealth,2018-04-20 10:15:50.241,,,0.0,72.86,,0.0,,0.0
-14400000,,live_data.361.blob,,1710.692,,,,dOU0jyvERH,559445,2018-04-22 11:08:06.486,0b4775dd-9633-5e25-efd9-10393ec58b36,location_data.362.blob,324.976,,,413.976,19.203938,160.432,2018-04-22 11:02:47.975,3.065597,160.0,,,2018-04-22 11:02:47.735,,-2.8000634,4.09,1002,com.sec.android.app.shealth,2018-04-22 10:53:21.668,,,95.0,151.126,,200.0,,148.70195
-14400000,,live_data.363.blob,,632.971,,,,dOU0jyvERH,603207,2018-04-23 10:19:50.174,adabbe38-2c69-f5b8-b82a-ccd7db833d7c,location_data.364.blob,,,,,,0.0,2018-04-23 10:19:50.174,1.259552,0.0,,,2018-04-23 10:18:48.615,,,1.75,1001,com.sec.android.app.shealth,2018-04-23 10:08:45.408,,,0.0,43.86,,0.0,,0.0
-14400000,,live_data.365.blob,,5030.47,,,,dOU0jyvERH,1466640,2018-04-24 08:46:15.369,8811bef2-1164-a40d-8663-a58ea77e185d,location_data.366.blob,771.985,,,965.983,23.150309,161.372,2018-04-24 08:42:29.534,3.4501307,205.0,,,2018-04-24 08:42:28.807,,1.7303091,5.143,1002,com.sec.android.app.shealth,2018-04-24 08:17:58.651,,,78.0,373.474,,234.0,,152.42255
-14400000,,live_data.367.blob,,0.0,,,,dOU0jyvERH,1187493,2018-04-25 10:43:04.573,d1e49536-c73c-ca11-60a6-97bbf30e77f7,location_data.368.blob,0.0,,,0.0,,0.0,2018-04-25 10:19:36.760,0.0,135.0,,,2018-04-25 10:19:36.579,,,,15005,com.sec.android.app.shealth,2018-04-25 09:59:37.052,,,76.0,270.58,,151.0,,0.0
-14400000,,live_data.369.blob,,1608.759,,,,dOU0jyvERH,1504624,2018-04-25 17:48:11.640,c8e1966a-afa8-6221-0125-f1088a93e5ad,location_data.370.blob,,,,,,0.0,2018-04-25 17:48:11.640,1.3702389,0.0,,,2018-04-25 17:47:11.173,,,1.6944444,1001,com.sec.android.app.shealth,2018-04-25 17:22:06.549,,,0.0,109.94,,0.0,,0.0
-14400000,,live_data.371.blob,,1356.451,,,,dOU0jyvERH,415797,2018-04-26 23:23:48.327,34d596d8-599b-e671-6c6e-1419766448ad,location_data.372.blob,418.394,,,458.105,28.068144,164.584,2018-04-26 23:23:18.820,3.828927,166.0,,,2018-04-26 17:54:35.958,,6.2661433,3.911,1002,com.sec.android.app.shealth,2018-04-26 17:47:37.546,,,100.0,98.398,,200.0,,163.09871
